Title,Description
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 31/08/2023,"Ο Πρόεδρος της Ελληνική Λύσης μίλησε στην ολομέλεια της Βουλής με αφορμή τη συζήτηση, κατόπιν αιτήματος του Πρωθυπουργού κ. Κυριάκου Μητσοτάκη, σύμφωνα με το άρθρο 142 Α του Κανονισμού της Βουλής, με αντικείμενο την ενημέρωση του Σώματος σχετικά με τις πρόσφατες πυρκαγιές που εκδηλώθηκαν στη χώρα, τα μέτρα στήριξης των πληγέντων και τις πρωτοβουλίες που δρομολογεί η Κυβέρνηση για την αντιμετώπιση των συνεπειών της κλιματικής κρίσης."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 31/08/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει ζωντανά με αφορμή τη συζήτηση, κατόπιν αιτήματος του Πρωθυπουργού κ. Κυριάκου Μητσοτάκη, σύμφωνα με το άρθρο 142 Α του Κανονισμού της Βουλής, με αντικείμενο την ενημέρωση του Σώματος σχετικά με τις πρόσφατες πυρκαγιές που εκδηλώθηκαν στη χώρα, τα μέτρα στήριξης των πληγέντων και τις πρωτοβουλίες που δρομολογεί η Κυβέρνηση για την αντιμετώπιση των συνεπειών της κλιματικής κρίσης."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ANT1 Εκπομπή “ΚΑΛΟΚΑΙΡΙ ΜΑΖΙ” 29/08/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στoν ANT1 και στην εκπομπή «Καλοκαίρι Μαζί».
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΑΝΤ1 Εκπομπή ""Καλοκαίρι Μαζί"" 29/08/2023",Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ φιλοξενήθηκε στoν ANT1 και στην εκπομπή «Καλοκαίρι Μαζί».
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τις φωτιές στην Αλεξανδρούπολη  23/08/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στην ΕΡΤ 03/08/2023,"Ο Πρόεδρος της Ελληνικής Λύσης, Κυριάκος Βελόπουλος ζωντανά στην ΕΡΤ1 και στην εκπομπή “ΣΥΝΔΕΣΕΙΣ”"
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΕΡΤ1 Εκπομπή ""ΣΥΝΔΕΣΕΙΣ"" 03/08/2023",Ο Πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος καλεσμένος στην τηλεόραση της ΕΡΤ και στην εκπομπή “ΣΥΝΔΕΣΕΙΣ”
KΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δεύτερη απάντηση στον Χρυσοχοΐδη 27/07/2023,
KΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Απάντηση στον Χρυσοχοΐδη 27/07/2023,
KΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 27/07/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 27/07/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει ζωντανά με αφορμή τη μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου: «Κύρωση: α) της από 12.6.2023 Πράξης Νομοθετικού Περιεχομένου «Ρυθμίσεις για την αντιμετώπιση κατεπειγουσών αναγκών προστασίας της δημόσιας υγείας και διασφάλισης της συνέχειας στη διοίκηση του Ηλεκτρονικού Εθνικού Φορέα Κοινωνικής Ασφάλισης (e-ΕΦΚΑ)» (A΄ 125) και β) της από 5.7.2023 Πράξης Νομοθετικού Περιεχομένου «Ρυθμίσεις για την αντιμετώπιση της κατεπείγουσας ανάγκης ενίσχυσης της στελέχωσης των πληρωμάτων στα ασθενοφόρα των δομών του Εθνικού Κέντρου Άμεσης Βοήθειας, των Κέντρων Υγείας και των Πολυδύναμων Περιφερειακών Ιατρείων των νησιωτικών και ορεινών περιοχών της χώρας» (Α΄ 132) και άλλες επείγουσες διατάξεις»"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 26/07/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει στην ολομέλεια της Βουλής με αφορμή τη συζήτηση του Ν/Σ ""Ενίσχυση του εισοδήματος των μισθωτών, των νέων, της οικογένειας και της εργασίας - συνταξιοδοτικές ρυθμίσεις""."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 26/07/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει ζωντανά με αφορμή τη συζήτηση του Ν/Σ ""Ενίσχυση του εισοδήματος των μισθωτών, των νέων, της οικογένειας και της εργασίας - συνταξιοδοτικές ρυθμίσεις""."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή «Καλοκαίρι Μαζί» ANT1 25/07/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Νίκο Ρογκάκο και την Μαρία Αναστασοπούλου.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή «Καλοκαίρι Μαζί» ANT1 25/07/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Νίκο Ρογκάκο και την Μαρία Αναστασοπούλου.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 24/07/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει ζωντανά με αφορμή τη μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου: «Άρση περιορισμών για την εγγραφή στους ειδικούς εκλογικούς καταλόγους εκλογέων εξωτερικού»"
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Απάντηση σε Κ. Μητσοτάκη 24/07/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Απάντηση σε Μ. Βορίδη 24/07/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η δευτερολογία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 24/07/2023,"Ο Πρόεδρος της Ελληνική Λύσης θα δευτερολογήσει στην ολομέλεια, στη διάρκεια της μόνης συζήτησης και ψήφισης επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου: «Άρση περιορισμών για την εγγραφή στους ειδικούς εκλογικούς καταλόγους εκλογέων εξωτερικού»"
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 24/07/2023,"Ο Πρόεδρος της Ελληνική Λύσης μίλησε στη Βουλή με αφορμή τη μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου: «Άρση περιορισμών για την εγγραφή στους ειδικούς εκλογικούς καταλόγους εκλογέων εξωτερικού»"
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις κατά την επίσκεψη στους πυρόπληκτους κατοίκους της Αν. Αττικής,
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την πανεπιστημιακή αστυνομία και την ψήφο των αποδήμων,"Άλλο ένα φιάσκο της ελληνικής κυβέρνησης με την περιβόητη Πανεπιστημιακή Αστυνομία. Ξαφνικά αποφάσισε η κυβέρνηση ότι δεν χρειάζεται. Είχε προσλάβει χιλιάδες ανθρώπους και τώρα θα τους πάει κάπου αλλού. 

Τους είχαμε προειδοποιήσει, αν και ψηφίσαμε την Πανεπιστημιακή Αστυνομία, ότι δεν μπορούν, γιατί είναι ανίκανοι να εφαρμόσουν, το νόμο και την τάξη στα πανεπιστήμια. 

Το ίδιο είχαμε πει και για την ψήφο των αποδήμων του ελληνισμού. Και σήμερα επιβεβαιωνόμαστε. Πάλι φέρνουν άλλο νόμο για τους απόδημους Έλληνες. 

Δυστυχώς είναι αναξιόπιστοι και κυρίως είναι επικίνδυνοι, γιατί νομοθετούν χωρίς να μπορούν να εφαρμόζουν."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 08/07/2023,Ομιλία του Πρόεδρου της Ελληνική Λύσης  με αφορμή τη συνέχιση της συζητήσεως επί των Προγραμματικών Δηλώσεων της Κυβερνήσεως και ψηφοφορία για την παροχή ψήφου εμπιστοσύνης της Βουλής προς την Κυβέρνηση.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 08/07/2023,Ο Πρόεδρος της Ελληνική Λύσης μιλάει ζωντανά με αφορμή τη συνέχιση της συζητήσεως επί των Προγραμματικών Δηλώσεων της Κυβερνήσεως και ψηφοφορία για την παροχή ψήφου εμπιστοσύνης της Βουλής προς την Κυβέρνηση.
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Παρέμβαση στη Βουλή 08/07/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 06/07/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 06/07/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για την εκλογή προέδρου της Βουλής,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις στην ορκωμοσία της νέας Βουλής 03/07/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” ANT1 29/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Γιώργο Παπαδάκη και την Μαρία Αναστασοπούλου.
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” ANT1 29/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Γιώργο Παπαδάκη
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για τις αντιφάσεις της κυβέρνησης για τις προτεραιότητές της,"Σήμερα ο πρωθυπουργός ιεράρχησε τις τέσσερις προτεραιότητες της νέας του κυβέρνησης: καλύτεροι μισθοί, καλύτερο σύστημα υγείας, καλύτερο κράτος, μια καλύτερη ζωή για μια ισχυρή Ελλάδα. 

Λίγο αργότερα ακούσαμε από τον κο. Σκυλακάκη τέρμα οι επιδοτήσεις, τέρμα το φθηνό ρεύμα, από τον κο. Βορίδη τέρμα οι αυξήσεις μισθών, θα δούμε, και το κυριότερο, περικοπή στον δημόσιο τομέα. 

Δεν μιλάμε λοιπόν για καλύτερη ζωή. Μιλάμε για καλύτερη ζωή, μόνο για τους ισχυρούς ολιγάρχες. 

Αυτή είναι η πραγματικότητα μετά τις εκλογές, όπως είχαμε προειδοποιήσει ως Ελληνική Λύση."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ALERT TV 27/06/2023,
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δηλώσεις για το αποτέλεσμα των εκλογών της 25ης Ιουνίου 2023,"Θέλουμε να ευχαριστήσουμε όλους τους Έλληνες και τις Ελληνίδες, γιατί άντεξαν στον πόλεμο τον βρώμικο, του συστήματος. 

Θέλουμε να ευχαριστήσουμε όλους αυτούς του ανθρώπους που δεν φοβήθηκαν.
Λυπάμαι πραγματικά για όλους αυτούς τους δημοσκόπους, για ακόμα μια φορά θα το πω, που παίζουν με την ψυχολογία των ανθρώπων. Που παίζουν με τους ανθρώπους. 

Είναι δυνατόν μέχρι τελευταία στιγμή να μας λένε, το ανώτατο όριο 4,3 και μπορεί να είμαστε έξω από την βουλή;

Λυπάμαι πραγματικά, για ακόμα μια φορά θα το πω, γιατί ανεχόμαστε μια κατάσταση, η οποία πρόδηλα, δεν είναι δημοκρατική.

Αυτό που έχω να τους πω όμως και είναι ωμό, είναι ότι η Ελληνική Λύση δεν πεθαίνει. Είναι πολύ δυνατή για να πεθάνει. Ό,τι και να κάνουν, μέσα στο Κοινοβούλιο θα αποδείξουμε ότι είμαστε πολύ σκληροί. Και θα συνεχίσουμε ελληνικά, εθνικά, κοινωνικά, λαϊκά τον αγώνα για την Ελλάδα και τους Έλληνες. 

Απλά λυπάμαι, για ακόμα μια φορά για όλους αυτούς.

Ένα χαμόγελο, λοιπόν, από εμάς σε αυτούς που ήθελαν να πεθάνει η Ελληνική Λύση. Η Ελληνική Λύση δεν πεθαίνει ποτέ."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την οικονομια και τη φοροδιαφυγή,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την κοκορομαχία ΝΔ και ΣΥΡΙΖΑ για τη σύμβαση των θαλασσών,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τις εκλογές της 25ης Ιουνίου,
"Κ .ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ -  Real FM 97,8 Ν. Χατζηνικολάου 23/06/2023",
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή  “Κοινωνία ώρα Mega” MEGA  22/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά  στo MEGA και στην εκπομπή  “Κοινωνία ώρα Mega”  με τους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - MEGA TV “Κοινωνία ώρα Mega” 22/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στo MEGA και στην εκπομπή  “Κοινωνία ώρα Mega”  με τους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  -  Ζωντανά στην εκπομπή  ”Ώρα Ελλάδος”  OPEN TV 21/06/2023,Ο  Κυριάκος Βελόπουλος ζωντανά στο  OPEN TV και στην εκπομπή ”Ώρα Ελλάδος” με τον Δημήτρη Καμπουράκη και τον Παναγιώτη Στάθη.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή ”Ώρα Ελλάδος” OPEN TV 21/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ κ. Κυριάκος Βελόπουλος καλεσμένος στο OPEN TV και στην εκπομπή ”Ώρα Ελλάδος” με τον Δημήτρη Καμπουράκη και τον Παναγιώτη Στάθη.
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” ANT1 20/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Γιώργο Παπαδάκη και την Μαρία Αναστασοπούλου.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” ANT1 20/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στoν ANT1 και στην εκπομπή  “ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ” με τον Γιώργο Παπαδάκη και την Μαρία Αναστασοπούλου.
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στον ΑΝΤ1 16/06/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ  κ. Κυριάκος Βελόπουλος ζωντανά στον ΑΝΤ1 και στην εκπομπή «Πρόσωπο με πρόσωπο» με τον Νίκο Χατζηνικολάου
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την κοκορομαχία των κομμάτων για το πολύνεκρο ναυάγιο,"Με ιδιαίτερη έκπληξη παρακολουθούμε τα κόμματα να αντιδικούν για ένα ναυάγιο, για χάσιμο ανθρωπίνων ζωών, για ψυχές που ταλαιπωρούνται, για το ποιός είναι περισσότερο φιλάνθρωπος, για το ποιός μπορεί να βοηθήσει περισσότερο. 

Αφού λοιπόν όλοι αυτοί είναι φιλάνθρωποι στα κόμματα αυτά, τους λέμε, αντί να αντιδικούν, να φιλοξενήσουν ο καθένας απ’ αυτούς από ένα ναυαγό στο δικό τους σπίτι.

Έτσι θα αποδείξουν ότι είναι φιλάνθρωποι και ότι απλά δεν αντιδικούν για κομματικές αντιπαραθέσεις και ψήφους."
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την τραγωδία ανοικτά της Πύλου 15/06/2023,"Ο πόνος, η δυστυχία και οι απώλειες ανθρωπίνων ζωών δεν μπορούν να γίνουν αντικείμενο πολιτικής εκμετάλλευσης. 

Κυρίως θα έλεγα ότι πρέπει να σοβαρευτούμε και να δούμε ποιός φταίει για όλα αυτά. Ήρθε η ώρα, όλο το πολιτικό προσωπικό της χώρας να αποφασίσει για το ποιός φταίει.

Κατά τη δική μας άποψη, αυτός που φταίει είναι η Τουρκία. Πρέπει άμεσα η κυβέρνηση να ζητήσει από την Ευρωπαϊκή Ένωση να πάρει μέτρα εις βάρος της Τουρκίας για το εμπόριο ψυχών. 

Βέβαια πρέπει και η ελληνική κυβέρνηση να καταλάβει ότι μόνο η Ελληνική Λύση έχει προτείνει συγκεκριμένα πράγματα, ώστε να τελειώσουμε το θέμα του εμπορίου ψυχών. 

Ισόβια στους δουλέμπορους, κλείσιμο των ΜΚΟ και κυρίως ασφάλεια στα σύνορά μας. Έτσι τελειώνεις το θέμα. Αλλιιώς, απλά το συζητάς και θρηνείς δυστυχώς ανθρώπινες ζωές. 

Αυτό που δεν καταλαβαίνουμε είναι γιατί πρέπει, ενώ δεν αφορά το θέμα αυτό τα δικά μας κυριαρχικά δικαιώματα, δεν έγινε το συμβάν εντός της εθνικής κυριαρχίας, γιατί πρέπει να έχουμε εθνικό πένθος. 

Πένθος, ναι. Εθνικό πένθος όμως, γιατί; Όταν σε παρόμοιες περιιπτώσεις, όπως στο αεροπορικό δυστύχημα της Helios, δεν είχε συμβεί. Όπως με το Σάμινα δεν είχε συμβεί. 

Όλα αυτά τα λέμε, γιατί έχουν χάσει πλέον το νόημα οι λέξεις."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την ακύρωση του debate 15/06/2023,"Για το debate που δεν ήθελε η ΝΔ να γίνει, λέμε το αυτονόητο που είπε ο κος Σκέρτσος, προκλητικά και προσβλητικά για τη δημοκρατία: “Εσείς τα μικρά κόμματα θέλετε να γίνει το debate”. 

Αυτό είπε ο κος Σκέτσος. 

Αυτό σημαίνει ότι αυτοί οι αλαζόνες, αυτοί οι κυρίαρχοι των media, οι κυρίαρχοι του λόγου των καναλιών, δεν θέλουν να γίνει το debate.

Ντρεπόμαστε πραγματικά γι’ αυτούς. Τους βλέπει η ντροπή και ντρέπεται, διότι, ενώ δεν ήθελαν να κάνουν το debate, έψαχναν προφάσεις. Τις βρήκαν. Βρήκαν και δικαιολογίες. 

Ο ελληνικός λαός πρέπει 25 Ιουνίου να τους τιμωρήσει όλους. Γιατί; Γιατί δεν θέλουν να κατατεθούν τα προγράμματά τους, γιατί δεν έχουν πρόγραμμα. 

Γιατί πολύ απλά έχουν τα Μέσα Ενημερώσεως μαζί τους."
Το προεκλογικό σποτ της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ-ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ,
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Atlas TV 13/06/2023,Ο Πρόεδρος της Ελληνικής Λύσης Κ.Βελόπουλος καλεσμένος στο κεντρικό δελτίο ειδήσεων του Atlas TV
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τον όψιμο πατριωτισμό του Κ.Μητσοτάκη 14/06/2023,
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την υγεία 14/06/2023,
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τους μισθούς 14/06/2023,
"Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για όσα αναφέρουν οι αρχηγοί ΝΔ, ΣΥΡΙΖΑ και ΠΑΣΟΚ για τη Θράκη","Είναι πραγματικά επικίνδυνο να ασχολούνται τα δύο μεγάλα κόμματα κυρίως, αλλά και το ΠΑΣΟΚ επικουρικά, με το θέμα της Θράκης, ακροβατώντας στα μονοπάτια της λεπτής ισορροπίας της εθνικής μειοδοσίας. 

Είναι τραγικό να μιλούν και οι τρεις τους για τη Θράκη μας, όταν οι ίδιοι δεν ενδιαφέρθηκαν επί δεκαετίες για τη Θράκη.

Το χειρότερο δε από όλα είναί ότι όλοι τους έχουν βουλευτές εντός των κομμάτων τους που έχουν δηλώσει κατά καιρούς Τούρκοι. 

Το τελευταίο που έχω να πω, είναι να θυμηθεί ο πρωθυπουργός τι έλεγε για εκμάθηση τουρκικής γλώσσας σε δημοτικά, γυμνάσια και λύκεια κατά παράβαση της Συνθήκης της Λωζάνης. 

Άρα ψεύδεται για ακόμα μια φορά ο Έλληνας πρωθυπουργός, ακόμα και για τη Θράκη μας."
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για όσα είπε ο κ.Στουρνάρας για φοροδιαφυγή και μαύρο χρήμα,"Για ακόμα μία φορά σήμερα, απέδειξε ο πρωθυπουργός ότι υποκριτικά ενδιαφέρεται για τον ελληνικό λαό.

Πήγε στις λαϊκές, μάθαμε, στον Πειραιά. Ξέχασε βέβαια το αυτονόητο: ότι χθες ο κος Στουρνάρας μίλησε για 60 δισεκατομμύρια ευρώ μαύρα χρήματα.

Τι λέει η Ελληνική Λύση; Ας ακούσει επιτέλους ο κος Μητσοτάκης τη φωνή της λογικής, flat φόρος, οριζόντιος φόρος 15%, για να μπορέσουμε να πάρουμε τα χρήματα και να τα δώσουμε στους Έλληνες πολίτες. 
Λύσεις υπάρχουν. 

Δεν ξέρω αν υπάρχει διάθεση να χτυπηθεί το μαύρο χρήμα των ολιγαρχών, των καναλαρχών, των λαθρεμπόρων πετρελαίου και των λαθρεμπόρων τσιγάρων. 

Φοβάμαι πως όχι."
"Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την προσπάθεια του πρωθυπουργού να γίνει ""ηγεμόνας"" 12/06/23",
Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την ιδιωτικοποίηση της υγείας που επιθυμεί η ΝΔ 12/06/2023,
"Κ.ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τα εθνικά θέματα, Ροδόπη και Δωδεκάνησα 12/06/2023",
