,Unnamed: 0,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments,Date,Time,LikestoViews,CommentstoViews,DislikestoViews,Combined_Metric
1171,1171,fR44Bk3Vhq4,Δήλωση-απάντηση στην εξαγγελία Μητσοτάκη για τον ΕΝΦΙΑ | 17.09.2018,2018-09-17 14:51:19+00:00,"""Η προγραμματική δήλωση του κ. Μητσοτάκη στη ΔΕΘ για τη μεταφορά του ΕΝΦΙΑ στους δήμους, με ταυτόχρονη περιστολή της χρηματοδότησής τους από τον κρατικό προϋπολογισμό, αποκαλύπτει το πραγματικό σχέδιο της Νέας Δημοκρατίας για την Τοπική Αυτοδιοίκηση. Αποτελεί εγγύηση για τη  διαιώνιση της ανισότητας μεταξύ των περιοχών της χώρας, ανάλογα με την οικονομική αξία της γης τους. Δείχνει την αδιαφορία της αξιωματικής αντιπολίτευσης για τις ανάγκες των τοπικών κοινωνιών τις οποίες θέλει να μετατρέψει σε πεδίο πειραματισμού για τις πιο ακραίες νεοφιλελεύθερες πολιτικές.

Υπενθυμίζουμε στον κ. Μητσοτάκη:

1.      Ότι οι αντικειμενικές αξίες των ακινήτων στον τόπο κατοικίας του ίδιου διαφέρουν -εκ των πραγμάτων- σημαντικά από εκείνες λ.χ. των ορεινών ή παραμεθόριων ή γεωγραφικά απομονωμένων περιοχών της χώρας. Η υποκατάσταση, λοιπόν, μέρους των Κεντρικών Αυτοτελών Πόρων της Αυτοδιοίκησης από το φόρο ακίνητης περιουσίας που παράγεται και εισπράττεται σε κάθε τόπο και ο οποίος είναι συνάρτηση της αξίας των ακινήτων, αλλά και της πυκνότητας δόμησης, θα σήμαινε απλά τη θεσμοθέτηση της πλήρους ανισότητας και την απόλυτη αφαίμαξη των οικονομικά ασθενέστερων τοπικών κοινωνιών.

2.      Ότι η κανονιστική αρμοδιότητα των Δήμων (όπου βεβαίως προβλέπεται συνταγματικά) δεν ανήκει σε «έναν Δήμαρχο», αλλά στα συλλογικά αιρετά όργανα των Δήμων, δηλαδή στα Δημοτικά Συμβούλια.

Δεν είναι πρόθεσή μας να αμφισβητήσουμε την «πνευματική ιδιοκτησία» του κ. Μητσοτάκη επί του ΕΝΦΙΑ, καθώς είναι γνωστό ότι ο ίδιος ήταν διακεκριμένο στέλεχος της κυβέρνησης Σαμαρά, που εμπνεύστηκε και επέβαλε το συγκεκριμένο φόρο. Οι θέσεις, όμως, που εξήγγειλε στη συνέντευξη τύπου αποτελούν μία ευθεία απειλή για τα συμφέροντα των τοπικών κοινωνιών, ενώ εγείρουν και σοβαρές αμφιβολίες ως προς τη συνταγματικότητά τους.

Ευτυχώς, ο κόσμος της Αυτοδιοίκησης γνωρίζει ότι, με τον «Κλεισθένη Ι», έχουν ήδη θεσπιστεί νέα κριτήρια κατανομής των Κεντρικών Αυτοτελών Πόρων, που διαμορφώνουν όρους δικαιοσύνης στη χρηματοδότηση των Δήμων (λαμβάνοντας λ.χ. υπ’ όψη τη νησιωτικότητα, την ορεινότητα, τις υποδομές, το τοπικό ΑΕΠ, την τοπική ανεργία κ.α.).

Η πολιτική της ΝΔ για την Τοπική Αυτοδιοίκηση, έτσι όπως αποκαλύφθηκε αυτές τις μέρες από τον κ. Μητσοτάκη, συμπυκνώνει την πεμπτουσία του νεοφιλελεύθερου δόγματος. Συνδυάζει την οικονομική αφαίμαξη των δήμων μέσω της μείωσης της χρηματοδότησής τους από το κράτος, τη διαιώνιση της υποστελέχωσής τους με τη διατήρηση του κανόνα «1 προς 5» για τις προσλήψεις στο δημόσιο που φανατικά υποστηρίζει το κόμμα της αξιωματικής αντιπολίτευσης και την ιδιωτικοποίηση μέσα από την εκχώρηση κρίσιμων λειτουργιών των ΟΤΑ σε ιδιώτες.

Κατόπιν τούτων, οι διακηρύξεις του κ. Μητσοτάκη περί ισότητας ευκαιριών για όλους τους πολίτες αποδεικνύονται κενές περιεχομένου. Στη λογική της Νέας Δημοκρατίας δεν υπάρχουν πολίτες αλλά πελάτες που θα απολαμβάνουν τόσες υπηρεσίες όσες αντέχει η τσέπη τους.""

Δήλωση – απάντηση του Υπουργού Εσωτερικών, Αλέξη Χαρίτση στην προγραμματική εξαγγελία του Προέδρου της Νέας Δημοκρατίας για είσπραξη του ΕΝΦΙΑ από τους Δήμους και περιστολή της χρηματοδότησής τους από τον κρατικό προϋπολογισμό.","['χαρίτσης', 'μητσοτάκης', 'ενφια', 'αλέξης', 'κυριάκος']",52.0,1.0,0.0,0.0,2018-09-17,14:51:19,0.019230769230769232,0.0,0.0,23.650000000000002
1172,1172,sGJimYeJE-k,Δήλωση μετά από τη συνάντηση με τους δημάρχους του νομού Ηρακλείου | 16.09.2018,2018-09-17 07:34:11+00:00,Δήλωση του Υπουργού Εσωτερικών Αλέξη Χαρίτση μετά από τη συνάντησή του με τους δημάρχους του νομού Ηρακλείου στο δημαρχείο της πόλης.,"['αλέξης', 'χαρίτσης', 'ΥΠΕΣ', 'ηράκλειο', 'κρήτη', 'αυτοδιοίκηση']",47.0,0.0,0.0,0.0,2018-09-17,07:34:11,0.0,0.0,0.0,21.150000000000002
1173,1173,vaHZ_pRCKQk,Δήλωση από τον Αμιρά της Βιάννου | 16.09.2018,2018-09-16 17:42:26+00:00,"Δήλωση του Υπουργού Εσωτερικών Αλέξη Χαρίτση αμέσως μετά από τις εκδηλώσεις τιμής και μνήμης του Δήμου Βιάννου για την 75η Επέτειο του Ολοκαυτώματος και της καταστροφής των χωριών Βιάννου και Ιεράπετρας, από τα Γερμανικά Στρατεύματα Κατοχής, στις 14, 15 και 16 Σεπτεμβρίου 1943.",[],165.0,0.0,0.0,0.0,2018-09-16,17:42:26,0.0,0.0,0.0,74.25
1174,1174,X09XmVCM5oU,Δήλωση μετά τη συνάντηση με το ΔΣ της ΚΕΔΕ | 13.9.2018,2018-09-13 14:05:13+00:00,"""Συμφωνήσαμε να υπάρξει μία κοινή ομάδα εργασίας η οποία με συστηματικό τρόπο θα προσπαθήσει να αντιμετωπίσει όλα τα ανοιχτά θέματα"".

""Πλέον έχουμε ένα νέο θεσμικό πλαίσιο, τον «Κλεισθένη Ι», ο οποίος είναι νόμος του κράτους και θα επιδιώξουμε να εφαρμοστεί με τον πιο λειτουργικό πιο αποτελεσματικό τρόπο για την ίδια την αυτοδιοίκηση, για το καλό της ίδιας της αυτοδιοίκησης"".

""Συμφωνήσαμε να προχωρήσουμε πολύ γρήγορα τις επόμενες ημέρες στην έκδοση νέας Πρόσκλησης από τον «ΦιλόΔημο» για τη χρηματοδότηση μελετών νέων δομών βρεφονηπιακών και παιδικών σταθμών. Αυτό ήταν και ένα αίτημα των δήμων, το οποίο είναι δίκαιο, ανταποκρίνεται στις ανάγκες που υπάρχουν αυτή τη στιγμή για ενίσχυση των δομών και θα το κάνουμε πράξη μέσα από τον «ΦιλόΔημο»"".

""Ενημερώσαμε επίσης τους δημάρχους ότι δρομολογείται τις επόμενες ημέρες η έκδοση της προκήρυξης για νέες θέσεις εργασίας επιστημονικού προσωπικού σε μικρούς ορεινούς και νησιωτικούς δήμους, 118 νέες μόνιμες θέσεις εργασίας, που θα καλύψουν τις ανάγκες αυτών των δήμων, που αντιμετωπίζουν πολύ ιδιαίτερες δυσκολίες"".

""Ήδη έχουμε ζητήσει από τους Δήμους να μας καταθέσουν τις ανάγκες τους σε προσωπικό, για να δούμε πώς σταδιακά -τώρα που η χώρα έχει περισσότερους βαθμούς ελευθερίας, καθόσον βγήκαμε από τα μνημόνια- θα αποκαταστήσουμε σταδιακά την εύρυθμη λειτουργία τους, με σταθερό, μόνιμο, εξειδικευμένο, επιστημονικό προσωπικό εκεί που χρειάζεται"".

""Πρέπει να αντιμετωπίσουμε αυτή τη δυσαναλογία μεταξύ αρμοδιοτήτων και διαθέσιμων ανθρώπινων και υλικών πόρων"".

""Από τον «Κλεισθένη Ι» προβλέπονται ειδικές Επιτροπές επιφορτισμένες με αυτήν ακριβώς τη λειτουργία. Να ξεκαθαρίσουν οι αρμοδιότητες και να ανατεθούν σε εκείνο το επίπεδο της διοίκησης, ώστε να επιτευχθεί η πιο αποτελεσματική λειτουργία. Αυτές οι Επιτροπές έχουν συγκεκριμένο χρονικό ορίζοντα, 4 μήνες, δεν τις παραπέμπουμε στο διηνεκές και συμμετέχουν σε αυτές και οι φορείς της αυτοδιοίκησης, ΚΕΔΕ και ΕΝΠΕ. Στόχος μας είναι να έχουμε καταλήξει μέχρι το τέλος του χρόνου σε ένα θεσμικό πλαίσιο, το οποίο στο βαθμό του εφικτού θα ξεμπλέκει όσο γίνεται το κουβάρι των αρμοδιοτήτων που τόσο πολύ απασχολεί και προβληματίζει και τους φορείς αυτοδιοίκησης"".

""Μπορούμε μέχρι τον Μάιο του 2019 να κάνουμε πολλά για την αυτοδιοίκηση και αυτό θα γίνει εφόσον έχουμε μία καλή και παραγωγική συνεργασία. Σήμερα κάναμε ένα καλό βήμα σε αυτή την κατεύθυνση"".

""Όσοι λένε ότι δεν πρέπει να ακολουθηθεί αυτό το οποίο πέτυχε κυβέρνηση στην τελευταία διαπραγμάτευση, στην τέταρτη αξιολόγηση με τους θεσμούς, δηλαδή την επαναφορά του κανόνα 1 προς 1, αλλά πρέπει να επιστρέψουμε στο ένα προς πέντε, δηλαδή μία πρόσληψη για κάθε πέντε αποχωρήσεις είτε δεν έχουν επαφή με την πραγματικότητα του τι υφίσταται αυτή τη στιγμή στη δημόσια διοίκηση είτε έχουν άλλη σκοπιμότητα μυαλό τους, δηλαδή την εκχώρηση βασικών λειτουργιών του Κράτους της διοίκησης και της αυτοδιοίκησης σε ιδιώτες. Νομίζω ότι πρέπει όλοι σε αυτά τα ζητήματα να τοποθετούμαστε με σοβαρότητα, είναι ζητήματα που αφορούν όχι την πολιτική μιας κυβέρνησης και μόνο, αλλά συνολικά τη λειτουργία της δημόσιας διοίκησης, η χώρα έχει βγει πλέον από τα μνημόνια και οι πολιτική μας είναι να άρουμε αδικίες και να μπορέσουμε να αποκαταστήσουμε την εύρυθμη λειτουργία σε όλη τη δημόσια διοίκηση. Για αυτό συνεργαζόμαστε με τους φορείς της αυτοδιοίκησης. Βούλησή μας είναι να προχωρήσουμε σε προσλήψεις εκεί που απαιτείται, για να καλύψουμε τα κενά που υπάρχουν. Όσοι έχουν άλλα σχέδια στο μυαλό τους καλό θα ήταν να τα καταθέσουν στον ελληνικό λαό και στους φορείς της αυτοδιοίκησης. Να γίνει μία ανοιχτή και ειλικρινής συζήτηση. Αν μιλάμε για παραγωγική ανασυγκρότηση χώρας, αν μιλάμε για ενίσχυση του κοινωνικού κράτους, αυτό δεν μπορεί να υλοποιηθεί χωρίς τις αναγκαίες, στοχευμένες προσλήψεις επιστημονικού, εξειδικευμένου προσωπικού, εκεί που υπάρχει πράγματι πολύ μεγάλη ανάγκη"".

Σημεία από τη δήλωση του Υπουργού Εσωτερικών Αλέξη Χαρίτση, μετά από τη συνάντηση που είχε με το Διοικητικό Συμβούλιο της Κεντρικής Ένωσης Δήμων Ελλάδας.","['υπουργός', 'εσωτερικών', 'αλέξης', 'χαρίτσης', 'ΚΕΔΕ', 'κλεισθένης']",131.0,0.0,0.0,0.0,2018-09-13,14:05:13,0.0,0.0,0.0,58.95
1175,1175,WzqCSjQBbNo,Δήλωση μετά τη συνάντηση με το ΔΣ της ΕΝΠΕ | 12.9.2018,2018-09-12 16:11:50+00:00,"Ωστόσο, νομίζω ότι πολλά από τα ζητήματα αυτά αντιμετωπίζονται και με τις πρωτοβουλίες που είχαν ήδη αναληφθεί από το Υπουργείο Εσωτερικών το προηγούμενο διάστημα και αναφέρομαι κυρίως στην μεταρρύθμιση του «Κλεισθένη Ι», η οποία είναι νόμος του κράτους και εφαρμόζεται. Ήδη οι υπηρεσίες του υπουργείου δουλεύουν εντατικά για την έκδοση όλης της αναγκαίας δευτερογενούς νομοθεσίας, των εφαρμοστικών διατάξεων, εγκυκλίων, κοινών υπουργικών αποφάσεων, υπουργικών αποφάσεων και το επόμενο διάστημα στόχος μας είναι να επιταχυνθεί για να υλοποιηθεί πλήρως αυτή η πολύ σημαντική μεταρρύθμιση.

Τις επόμενες ημέρες συνέρχεται και η Ειδική Επιτροπή που προβλέπεται στον Κλεισθένη Ι για το θέμα των αρμοδιοτήτων, το ξεκαθάρισμα των αρμοδιοτήτων μεταξύ όλων των επιπέδων της διοίκησης, ώστε να μπορέσουμε να καταλήξουμε σε μία δεύτερη σημαντική μεταρρύθμιση, σημαντική προτεραιότητά μας για το επόμενο διάστημα

Ήδη από πέρυσι ξεκίνησε μία προσπάθεια από εδώ, το υπουργείο Εσωτερικών, να επανέλθουν οι επενδυτικοί κεντρικοί αυτοτελείς πόροι , οι οποίοι ουσιαστικά είχαν καταργηθεί από το 2012 και ύστερα. Το 2017 δόθηκαν 32 εκατομμύρια προς τις Περιφέρειες από τους επενδυτικούς κεντρικούς αυτοτελείς πόρους και όπως ανακοινώσαμε και στους Περιφερειάρχες σήμερα για το 2018 θα υπάρξει ένας διπλασιασμός αυτής της χρηματοδότησης. Νομίζω ότι είναι μία σημαντική θετική εξέλιξη. 

Πολλά ζητήματα που αφορούν στην αυτοδιοίκηση δεν επιλύονται μόνο με μεγάλες μεταρρυθμίσεις. Υπάρχουν και πολλά θέματα καθημερινότητας, τα οποία αφορούν την τρέχουσα λειτουργία της αυτοδιοίκησης και είναι εξίσου κρίσιμα για να μπορέσει να επιτελέσει το ρόλο της. Πέρα από τις μεγάλες μεταρρυθμιστικές πρωτοβουλίες, ο στόχος μας είναι μέσα από μία συνεχή επικοινωνία με τους εκπροσώπους αυτοδιοίκησης, να εντοπίζουμε και να επιλύουμε όπου χρειάζεται με παρεμβάσεις και νομοθετικού χαρακτήρα σε όλο το φάσμα των αρμοδιοτήτων της αυτοδιοίκησης.

Σε τέτοιου τύπου ζητήματα πρέπει να βρούμε μόνιμες λύσεις, δεν μπορούμε να επανερχόμαστε ανά τρίμηνο, εξάμηνο ή έτος και να προσπαθούμε ασθμαίνοντας να τρέχουμε την τελευταία στιγμή να αντιμετωπίσουμε τόσο σοβαρά προβλήματα που απασχολούν δεκάδες χιλιάδες οικογένειες. Αναλαμβάνουμε λοιπόν πρωτοβουλίες σε συνεργασία με τους εκπροσώπους αυτοδιοίκησης, και τα εμπλεκόμενα υπουργεία, στο βαθμό του εφικτού, για να αντιμετωπίσουμε όλα αυτά τα ζητήματα».

Σημεία από τη δήλωση του Υπουργού Εσωτερικών Αλέξη Χαρίτση, μετά από τη συνάντηση που είχε με το Διοικητικό Συμβούλιο της Ένωσης Περιφερειών Ελλάδας.","['αλέξης', 'χαρίτσης', 'ΕΝΠΕ', 'συνάντηση', 'ΥΠΕΣ']",19.0,0.0,0.0,0.0,2018-09-12,16:11:50,0.0,0.0,0.0,8.55
1176,1176,LgGqdenBRHQ,"Κοινοβουλευτικός Έλεγχος για τη λειτουργία των δημοτικών βρεφικών, παιδικών & βρεφονηπιακών σταθμών",2018-09-11 18:02:58+00:00,"""Η ολοκληρωμένη εφαρμογή του προγράμματος «Εναρμόνιση Επαγγελματικής και Οικογενειακής Ζωής», η χρηματοδότηση για την ίδρυση νέων τμημάτων βρεφικής , παιδικής και βρεφονηπιακής φροντίδας και η θέσπιση νέου σύγχρονου θεσμικού πλαισίου αποτελούν ύψιστη προτεραιότητα για την Κυβέρνηση. Φέτος θα δοθούν συνολικά 126 χιλιάδες voucher (αύξηση 6,5% σε σχέση με πέρυσι), ενώ η χρηματοδότηση του προγράμματος «Εναρμόνιση Επαγγελματικής και Οικογενειακής Ζωής», από τους από Εθνικούς πόρους θα ανέλθει στα 167 εκατ. ευρώ"".

""Συγκεκριμένα, εξασφαλίζεται η υιοθέτηση συστήματος μοριοδότησης που ευνοεί την περαιτέρω ενίσχυση συγκεκριμένων κατηγοριών οικογενειών, κυρίως οικογενειών με χαμηλά εισοδήματα και οικογενειών με παιδιά με αναπηρία, η παροχή δικαιώματος ελεύθερης επιλογής στους γονείς μεταξύ των διαθέσιμων δομών χωρίς απώλεια του voucher σε περίπτωση αλλαγής δομής, καθώς, επίσης, και η θέσπιση ενός λιγότερου γραφειοκρατικού και απλοποιημένου συστήματος.""

""Δέσμευσή μας είναι ότι με τη δεύτερη κατανομή, η οποία, όπως είπα, θα ολοκληρωθεί μέσα στον μήνα, θα χορηγηθούν voucher σε όλες τις οικογένειες που θα βρουν θέση σε βρεφικούς, παιδικούς ή βρεφονηπιακούς σταθμούς. Φέτος θα διατεθούν συνολικά εκατόν είκοσι πέντε με εκατόν είκοσι έξι χιλιάδες voucher. Δηλαδή, θα έχουμε μια αύξηση σε σχέση με την προηγούμενη χρονιά, το 2017-2018, κατά 6,5% περίπου.""

""Το 2014 οι εθνικοί πόροι που συμμετείχαν στο πρόγραμμα ανέρχονταν στα 12 εκατομμύρια ευρώ. Μέχρι στιγμής φέτος έχουμε φτάσει τα 138 εκατομμύρια ευρώ -επαναλαμβάνω από εθνικούς πόρους το πρόγραμμα της εναρμόνισης- ενώ με τη δεύτερη κατανομή εκτιμάται ότι το ποσό θα ανέλθει στα 167 εκατομμύρια ευρώ, ενώ παράλληλα η συνολική χρηματοδότηση του προγράμματος, δηλαδή εθνικοί και ευρωπαϊκοί πόροι, βαίνει διαρκώς αυξανόμενη. Από το σχολικό έτος 2013-2014, που ανερχόταν στα 173 εκατομμύρια ευρώ, φέτος θα φτάσει στα 235 εκατομμύρια ευρώ"".

""Μειώνονται οι ευρωπαϊκοί πόροι, αυξάνονται οι εθνικοί. Αυτή είναι η τάση. Φέτος θα φθάσουμε στα 167 εκατομμύρια ευρώ εθνικών πόρων στο συγκεκριμένο Πρόγραμμα που σας είπα"". 

""Είναι ένα δομικό πρόβλημα, βεβαίως, το οποίο δεν προέκυψε την τελευταία τριετία. Δεν υπήρξε η πρόνοια, όταν έπρεπε, πριν από την κρίση, να έχουν κατασκευαστεί οι απαραίτητες δομές. Παρ’ όλα αυτά και για αυτό το έλλειμμα, όμως –αν θέλετε- γίνεται μια μεγάλη προσπάθεια με μέριμνα της ΕΕΤΑΑ, μετά από προγραμματική σύμβαση του Υπουργείου Εσωτερικών με το Υπουργείο Εργασίας, προχωρά η χρηματοδότηση προς τους δήμους για την ίδρυση νέων τμημάτων"".

""Ως προς τη χρηματοδότηση, όμως και αυτού του Προγράμματος, για την αλλαγή δηλαδή του πλαισίου λειτουργίας των σταθμών, έχει εξασφαλιστεί η χρηματοδότηση με προϋπολογισμό ύψους 95 εκατομμυρίων ευρώ, προερχόμενη και πάλι από εθνικούς πόρους και με χρηματοδότηση ανά σταθμό και όχι ανά δήμο, όπως αναγράφεται στην ερώτησή σας, μέχρι 50.000 ευρώ. Στη βάση αυτή οι δήμοι καλούνται να υποβάλλουν αιτήσεις επιχορήγησης για αυτό το συγκεκριμένο Πρόγραμμα μέχρι τις 31-12-2018"". 

""Θα έλεγα, λοιπόν, ότι και ως προς τα κριτήρια επιλογής των παιδιών που συμμετέχουν στο Πρόγραμμα με κοινωνικά, εισοδηματικά κριτήρια και ως προς το ύψος της χρηματοδότησης και ως προς τον συνολικό αριθμό των ωφελούμενων, που για φέτος θα φθάσουν για πρώτη φορά τα εκατόν είκοσι πέντε, εκατόν είκοσι έξι χιλιάδες παιδιά, υπάρχει μία σημαντική πρόοδος"".

Σημεία από την απάντηση του υπουργού Εσωτερικών, Αλέξη Χαρίτση, στην υπ' αριθμ. 34/6-9-2018 επίκαιρη ερώτηση του Βουλευτή Εμμανουήλ Συντυχάκη, με θέμα: «Μέτρα για να απορροφηθούν όλα τα παιδιά στους παιδικούς σταθμούς».","['αλέξης', 'χαρίτσης', 'υπουργός', 'εσωτερικών', 'παιδικοί', 'σταθμοί', 'voucher', 'κοινοβουλευτικός', 'έλεγχος', 'βουλή']",52.0,0.0,0.0,0.0,2018-09-11,18:02:58,0.0,0.0,0.0,23.400000000000002
1177,1177,jq4GZgyfqgo,Υποστήριξη της τροπολογίας για την μεταφορά των μαθητών | 11.9.2018,2018-09-11 13:54:54+00:00,"""Νομίζω ότι αυτό το οποίο χρειάζεται να γίνει είναι να βρεθεί μια μόνιμη λύση στα ζητήματα αυτά. Είναι ζητήματα πάρα πολύ κρίσιμα, που έχουν να κάνουν με τη ζωή των παιδιών και τη ζωή χιλιάδων οικογενειών. 

Μόλις χθες υπογράψαμε μια ΚΥΑ η οποία βελτιώνει το σχετικό θεσμικό πλαίσιο, ενώ και από τον προκάτοχό μου στο Υπουργείο Εσωτερικών, τον Πάνο Σκουρλέτη, έγιναν σημαντικές ενέργειες το τελευταίο διάστημα, έτσι ώστε να μπορούμε να έχουμε ένα θεσμικό πλαίσιο το οποίο θα επιτρέπει και εργαλεία τα οποία θα μας δίνουν τη δυνατότητα για μια μόνιμη λύση σε αυτό το ζήτημα.

Αύριο έχουμε συνάντηση με την Ένωση Περιφερειών. Θα καλέσω, λοιπόν και τις Περιφέρειες, που, ως αναθέτουσες αρχές βεβαίως έχουν και την ευθύνη υλοποίησης αυτού του πολύ σημαντικού έργου, αλλά και τα συναρμόδια Υπουργεία, το Υπουργείο Παιδείας και το Υπουργείο Μεταφορών, να κάτσουμε από κοινού και να βρούμε μια μόνιμη λύση σε αυτό το πρόβλημα, για να μην αναγκαζόμαστε κάθε φορά να επανερχόμαστε με διατάξεις οι οποίες έχουν περιορισμένη χρονική ισχύ"".

Στην Ολομέλεια της Βουλής, την Τετάρτη 7 Μαρτίου 2018, κατά τη μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων, των τροπολογιών και του συνόλου του σχεδίου νόμου του Υπουργείου Ψηφιακής Πολιτικής, Τηλεπικοινωνιών και Ενημέρωσης «Πρόσβαση των μόνιμων κατοίκων των περιοχών εκτός τηλεοπτικής κάλυψης στους ελληνικούς τηλεοπτικούς σταθμούς ελεύθερης λήψης εθνικής εμβέλειας και άλλες διατάξεις», ο Υπουργός Εσωτερικών, Αλέξης Χαρίτσης, τοποθετήθηκε επί της τροπολογίας με μία σειρά ρυθμίσεις προκειμένου να εξασφαλιστεί και φέτος η απρόσκοπτη μεταφορά των μαθητών πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης από και προς τα σχολεία τους, αλλά και η ομαλή υλοποίηση του προγράμματος «Εναρμόνιση οικογενειακής και επαγγελματικής ζωής».","['Αλέξης', 'χαρίτσης', 'υπουργός', 'εσωτερικών', 'τροπολογία', 'μεταφορά', 'μαθητών']",14.0,0.0,0.0,0.0,2018-09-11,13:54:54,0.0,0.0,0.0,6.3
1178,1178,WBeQOU4ms7k,"Συνέντευξη στην ενημερωτική εκπομπή ""Απευθείας"" της ΕΡΤ | 11.9.2018",2018-09-11 10:18:03+00:00,"""Η μεγάλη συμμετοχή στη φετινή ΔΕΘ & τα μέτρα που ανακοίνωσε ο Πρωθυπουργός για τη στήριξη της λαϊκής πλειοψηφίας αποτυπώνουν την αλλαγή σελίδας για τη χώρα μετά την έξοδο από τα μνημόνια"".

""Ποιοτικοί δείκτες όπως η σημαντική αύξηση των εξαγωγών, της μεταποιητικής παραγωγής & του τουρισμού δείχνουν ότι η ανάκαμψη της ελληνικής οικονομίας πατά σε γερά θεμέλια & θα ενισχυθεί ακόμη περισσότερο"".

""Το δίλημμα που έθεσε ο Πρωθυπουργός στο ευρωκοινοβούλιο - η ενίσχυση της κοινωνικής συνοχής & της αλληλεγγύης απέναντι στον νεοφιλελευθερισμό & την άνοδο της ακροδεξιάς θα κρίνει το μέλλον της Ευρώπης τις επόμενες δεκαετίες"".

Συνέντευξη του Υπουργού Εσωτερικών, Αλέξη Χαρίτση, στην εκπομπή «Απευθείας» της ΕΡΤ και τους δημοσιογράφους, Μάριον Μιχελιδάκη και Νίκο Μερτζάνη.","['Αλέξη', 'Χαρίτση', 'Μιχελιδάκη', 'Μάριον', 'ΕΡΤ', 'Υπουργού', 'Εσωτερικών', 'Νίκο', 'Μερτζάνη']",58.0,0.0,0.0,0.0,2018-09-11,10:18:03,0.0,0.0,0.0,26.1
1179,1179,5JQfDJvkJEs,Συνέντευξη στο μεσημβρινό δελτίο ειδήσεων της ΕΡΤ3 | 9.9.2018,2018-09-09 11:24:54+00:00,"""Θέτουμε τις βάσεις για την επόμενη μέρα της χώρας & της οικονομίας με
- Μέτρα υπέρ της κοινωνικής πλειοψηφίας
- Ενίσχυση της ανάπτυξης
- Ανάκτηση της εργασίας
- Άρση αδικιών""

""Αφήνουμε πίσω μας την κρίση και τη λιτότητα, αποκτούμε πρωταγωνιστικό ρόλο στις διεθνείς εξελίξεις. Αξιοποιούμε τον δημοσιονομικό χώρο που δημιουργήσαμε προχωρώντας σε μέτρα ενίσχυσης των λαϊκών εισοδημάτων & ανακούφισης της κοινωνίας. Δεν θα επιστρέψουμε σε λογικές δημοσιονομικού εκτροχιασμού"".

""Το μεγάλο στοίχημα τώρα είναι να διαμορφώσουμε τις οικονομικές & κοινωνικές προϋποθέσεις για να αφήσουμε οριστικά πίσω μας την κρίση. Να μην επιστρέψουμε στις καταστροφικές λογικές του παρελθόντος"".

Συνέντευξη του Υπουργού Εσωτερικών, Αλέξη Χαρίτση στο μεσημβρινό δελτίο ειδήσεων της ΕΡΤ3 και  τη δημοσιογράφο Χριστίνα Καλημέρη.","['Αλέξης', 'Χαρίτσης', 'Εσωτερικών', 'ΕΡΤ3', 'Καλημέρη', 'Χριστίνα', 'Υπουργός']",252.0,0.0,0.0,0.0,2018-09-09,11:24:54,0.0,0.0,0.0,113.4
1180,1180,HE5SEdEK23Q,Συνέντευξη στο Αθηναϊκό-Μακεδονικό Πρακτορείο Ειδήσεων | 5.9.2018,2018-09-05 13:02:18+00:00,"""Η έξοδος από τα μνημόνια να φανεί άμεσα στη ζωή των πολιτών. Η αποκατάσταση αδικιών, η στήριξη της εργασίας και οι θεσμικές τομές για την εμβάθυνση της δημοκρατίας και της λαϊκής συμμετοχής στα δημόσια πράγματα, οι βασικές προτεραιότητες του επόμενου διαστήματος"".

Συνέντευξη του Υπουργού Εσωτερικών, Αλέξη Χαρίτση, στο Αθηναϊκό/Μακεδονικό Πρακτορείο Ειδήσεων και τον δημοσιογράφο Νίκο Λιονάκη.","['αλέξης', 'χαρίτσης', 'υπουργός', 'εσωτερικών', 'ΑΠΕ', 'Πρακτορείο', 'Τοπική Αυτοδιοίκηση', 'Αυτοδιοίκηση', 'ΜΠΕ']",63.0,1.0,0.0,0.0,2018-09-05,13:02:18,0.015873015873015872,0.0,0.0,28.6
1181,1181,EpOF66RP7qU,"Συνέντευξη Α. Χαρίτση στην εκπομπή ""Καλοκαιρινή Ενημέρωση""| 21.8.2018",2018-08-21 10:08:43+00:00,"Η συνέντευξη του Αναπληρωτή Υπουργού Oικονομίας και Ανάπτυξης Αλέξη Χαρίτση στην εκπομπή ""Καλοκαιρινή Ενημέρωση"" με τους Χρήστο Παγώνη και Βαγγέλη Παπαδημητρίου. Τρίτη 21 Αυγούστου 2018",[],62.0,1.0,0.0,1.0,2018-08-21,10:08:43,0.016129032258064516,0.016129032258064516,0.0,28.35
1182,1182,u24cS8kjD1E,Δήλωση Α. Χαρίτση στο BBC | 20.8.2018,2018-08-20 11:41:34+00:00,"O Αναπληρωτής Υπουργός Οικονομίας και Ανάπτυξης Αλέξης Χαρίτσης στο ρεπορτάζ του BBC για την έξοδο της Ελλάδας από το πρόγραμμα στήριξης. 
«Κατανοούμε πλήρως πόσο έχουν υποφέρει (οι άνθρωποι) τα τελευταία 8 χρόνια λιτότητας, αλλά πιστεύουμε ότι αυτές οι πρώτες ενδείξεις βελτίωσης της ελληνικής οικονομίας, μπορούν και θα γίνουν αισθητές στην πραγματική οικονομία και στην καθημερινή ζωή των απλών ανθρώπων τους μήνες που έρχονται».",[],34.0,0.0,0.0,0.0,2018-08-20,11:41:34,0.0,0.0,0.0,15.3
