,Id,Title,Published_Date,Description,Tags,Views,Likes,Dislikes,Comments
59,NFSltlMDNiA,"Συνέντευξη στον ""REAL FM"" | 07.09.2023",2023-09-07T10:13:42Z,📻Συνέντευξη στον Real FM 97.8 και στην δημοσιογράφο Κάτια Μακρή,[],85.0,4.0,0.0,0.0
60,0k1iGbaXWFE,"Συνέντευξη στον τ/στ ""Ionian TV"" | 04.09.2023",2023-09-04T17:31:40Z,▶️ Συνέντευξη στο κεντρικό δελτίο ειδήσεων του Ionian Channel και στον Τάσο Θεοδόση,[],61.0,1.0,0.0,0.0
61,a3glpXsEPxM,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" | 27.07.2023",2023-07-27T13:02:24Z,,[],80.0,0.0,0.0,0.0
62,aAyPnMXbDL0,"Συνέντευξη στον ρ/στ ""Flash 99.4"" | 18.07.2023",2023-07-19T08:39:19Z,"📌Συνέντευξη στο ραδιόφωνο του ""Flash 994"" και στον δημοσιογράφο  Γιώργο Μαγκριώτη",[],87.0,0.0,0.0,0.0
63,v_KNZJ1wiN4,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο105,5"" | 18.07.2023",2023-07-18T07:06:41Z,"Συνέντευξη στον ρ/στ ""Στο Κόκκινο 105,5"" και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργο Μελιγγώνη",[],162.0,6.0,0.0,0.0
64,zI3K0l7Rvec,"Συνέντευξη στην ""ΕΡΤ"" | 13.07.2023",2023-07-13T19:47:25Z,"Συνέντευξη στην εκπομπή ""ΣΤΟ ΚΕΝΤΡΟ"" της ERT1 και στον Γιώργο Κουβαρά",[],520.0,14.0,0.0,0.0
65,4RHx2VVmdCY,Ομιλία στην Ολομέλεια της Βουλής | 08.07.23,2023-07-08T08:01:36Z,📌 Ομιλία στην Ολομέλεια της #Βουλής κατά την συζήτηση της επί των Προγραμματικών Δηλώσεων της Κυβέρνησης.,[],334.0,9.0,0.0,0.0
66,IXV01jiUolg,"Συνέντευξη στον τ/στ ""ΜΕΣΟΓΕΙΟΣ TV"" |23.06.2023",2023-06-23T18:26:29Z,📺 Η συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του τηλεοπτικού σταθμού Mesogeios TV και στον δημοσιογράφο Θάνο Τζιούβελή,[],349.0,5.0,0.0,0.0
67,AIwAQkQUhd4,"Συνέντευξη στον ""Ant1"" | 23.06.23",2023-06-23T17:48:27Z,"Συνέντευξη στον τηλεοπτικό σταθμό ""Ant1"" και στον δημοσιογράφο Ν. Χατζηνικολάου",[],706.0,15.0,0.0,0.0
68,KETq0bXyJE0,"Συνέντευξη στο ""Κόκκινο105.5"" | 23.06.2023",2023-06-23T07:05:51Z,"Συνέντευξη στον ρ/στ Στο Κόκκινο 105,5 και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργος Μελιγγώνης",[],65.0,2.0,0.0,0.0
69,uVZZVteCMMo,"Συνέντευξη στο ""BEST TV"" | 22.06.23",2023-06-22T18:47:26Z,"Συνέντευξη στον τηλεοπτικό σταθμό ""BEST TV"" και στον δημοσιογράφο Γ. Κανελλόπουλος",[],57.0,3.0,0.0,0.0
70,devdsqhFhM8,"Συνέντευξη στο ""Messinia live"" |22.06.2023",2023-06-22T13:40:04Z,Συνέντευξη στο MessiniaLive και στον δημοσιογράφο Θανάση Πουλόπουλο,[],156.0,10.0,0.0,0.0
71,XcNfHN36blg,Ομιλία στην εκδήλωση της Ν.Ε. ΣΥ.ΡΙΖ.Α  για την υγεία | 21.06.23,2023-06-22T10:06:51Z,Ομιλία στην Εκδήλωση της Ν.Ε. ΣΥ.ΡΙΖ.Α. Μεσσηνίας για την υγεία με την Α. Λινού,[],114.0,8.0,0.0,0.0
72,ZV1yIdmhYDk,"Συνέντευξη στο ""Kontra news"" | 20.06.23",2023-06-20T20:00:20Z,"Συνέντευξη στο ""Kontra news"" και στον δημοσιογράφο Γ. Μελιγγώνη",[],206.0,3.0,0.0,0.0
73,cV1m6GcF7Qk,"Συνέντευξη στην ""ΕΡΤ 1"" | 20.06.2023",2023-06-20T07:18:19Z,Συνέντευξη στην εκπομπή «Συνδέσεις» της ΕΡΤ1  και στους Κώστα Παπαχλιμίντζο και Χριστίνα Βίδου,[],331.0,1.0,0.0,0.0
74,X_VRVhk4l0g,"Συνέντευξη στον ""Alpha TV"" | 19.06.2023",2023-06-19T16:54:08Z,"Συνέντευξη στο κεντρικό δελτίο ειδήσεων του ""Alpha TV"" και στον Αντώνη Σρόιτερ",[],201.0,6.0,0.0,1.0
75,LcepIpQ9G4E,"Συνέντευξη στο ""Alpha TV"" | 15.06.2023",2023-06-15T11:49:56Z,"Συνέντευξη στο μεσημβρινό δελτίο Ειδήσεων του ""Alpha TV""  και στις Μαρία Νικόλτσιου και Έφη Μπαρμπάτση",[],289.0,8.0,0.0,1.0
76,l5a_nPivVdg,"Συνέντευξη στον τ/στ ""ΜΕΣΟΓΕΙΟΣ TV"" |12.06.2023",2023-06-13T14:20:23Z,📺 Η συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του τηλεοπτικού σταθμού Mesogeios TV και στον δημοσιογράφο Θάνο Τζιουβέλη,[],68.0,1.0,0.0,0.0
77,sH_5kNutDLo,"Συνέντευξη στα ""Παραπολιτικά FM 90.1"" | 12.06.2023",2023-06-12T09:36:46Z,"Συνέντευξη στον ρ/στ ""Παραπολιτικά FM 90.1"" και στη Νίκη Λυμπεράκη",[],196.0,5.0,0.0,0.0
78,6oPHMLKEJUA,"Συνέντευξη στο ""Kontra News"" και στον δημοσιογράφο Γ. Μελιγγώνη | 08.06.23",2023-06-08T19:34:10Z,"Συνέντευξη στο ""Kontra News"" και στον δημοσιογράφο Γ. Μελιγγώνη",[],243.0,6.0,0.0,0.0
79,uwqosM4nkzo,Ομιλία για το οικονομικό πρόγραμμα του ΣΥΡΙΖΑ-ΠΣ «Ελλάδα 2027» | 07.06.23,2023-06-08T10:33:40Z,Ομιλία για το οικονομικό πρόγραμμα του ΣΥΡΙΖΑ-ΠΣ «Ελλάδα 2027»,[],102.0,5.0,0.0,0.0
80,NoHOHVAhm4g,Συνέντευξη στην ΕΡΤ1 | 08.06.2023,2023-06-08T08:08:45Z,"Συνέντευξη στην εκπομπή ""Συνδέσεις"" της ΕΡΤ και στους Χριστίνα Βίδου και  Κώστα Παπαχλιμίντζο",[],215.0,3.0,0.0,1.0
81,fmU4GRkGqxM,"Συνέντευξη στο ""Κόκκινο 105.5"" | 07.06.2023",2023-06-07T07:06:18Z,Συνέντευξη στο «Κόκκινο 105.5»  και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργο Μελιγγώνη,[],428.0,12.0,0.0,2.0
82,agH7Pmby3_c,"Συνέντευξη στο ""Mega TV"" | 06.06.23",2023-06-06T15:21:57Z,"Συνέντευξή μου στο ""Mega TV"" και στον δημοσιογράφο Ν. Ευαγγελάτο",[],779.0,19.0,0.0,0.0
83,TkbRHX3KLz4,"Συνέντευξη στο ""Best TV"" | 01.06.2023",2023-06-01T18:46:22Z,"Συνέντευξη στο κεντρικό δελτίο ειδήσεων του ""Best TV"" και στον δημοσιογράφο Θ. Κανελλόπουλο",[],307.0,10.0,0.0,0.0
84,pmOuPmsrsSI,"Συνέντευξη στον ""Real FM"" | 01.06.2023",2023-06-01T14:02:12Z,"Συνέντευξη στον ""Real FM"" και στον δημοσιογράφο Νίκο Στραβελάκη",[],1018.0,20.0,0.0,1.0
85,_lAK0zUS5xQ,"Συνέντευξη στο ""Mega TV"" | 31.05.2023",2023-05-31T07:27:43Z,"Συνέντευξη στην εκπομπή ""Κοινωνία Ώρα MEGA"" και στους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη",[],6197.0,30.0,0.0,13.0
86,rj1pr68TOxU,"Συνέντευξη στον τ/στ ""Ionian TV"" | 30.05.2023",2023-05-30T18:29:23Z,"Συνέντευξη στον τ/στ ""Ionian TV"" | 30.05.2023",[],179.0,9.0,0.0,0.0
87,GcZoVMdYz6w,"Συνέντευξη  στην εκπομπή ""Καλημέρα Ελλάδα"" του ΑΝΤ1 TV",2023-05-30T07:39:04Z,"Συνέντευξη στην εκπομπή ""Καλημέρα Ελλάδα"" του ΑΝΤ1 TV",[],9166.0,47.0,0.0,0.0
88,OOQNNwyqyHk,"Συνέντευξη στην ""ΕΡΤ"" | 24.05.2023",2023-05-24T19:23:44Z,Συνέντευξη στο κεντρικό δελτίο ειδήσεων της ΕΡΤ και στον Γιώργο Κουβαρά,[],510.0,8.0,0.0,6.0
89,9HrK8akg1VU,"Συνέντευξη στο ""BEST TV"" | 19.05.23",2023-05-19T19:13:05Z,,[],177.0,6.0,0.0,0.0
90,xjY1QLHvH_k,Στις εκλογές της 21ης Μαΐου ψηφίζουμε ΣΥΡΙΖΑ–ΠΣ. Η Μεσσηνία αξίζει καλύτερα.,2023-05-19T08:59:38Z,,[],77.0,5.0,0.0,0.0
91,mKHoS-p6zOc,"Συνέντευξη στο ""Messinia live"" |19.05.2023",2023-05-19T08:45:50Z,Συνέντευξη στο Messinia Live και στους δημοσιογράφους Mary Perdikea &  Θανάση Πουλόπουλο,[],103.0,2.0,0.0,0.0
92,OHXUZCNrXEQ,Ερωτήσεις στο τσάκα- τσάκα: Αλέξης Χαρίτσης | Parapolitika,2023-05-19T08:29:02Z,,[],1611.0,18.0,0.0,3.0
93,3hL0T-zgsB4,"Συνέντευξη στον τ/στ ""ΜΕΣΟΓΕΙΟΣ TV"" |189.05.2023",2023-05-19T06:45:13Z,📺 Η συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του τηλεοπτικού σταθμούMesogeios TV και στον δημοσιογράφο Θάνος Τζιουβέλης,[],30.0,0.0,0.0,0.0
94,tEd_KaHWYgk,"Συνέντευξη στο ""Kontra Channel"" | 18.05.2023",2023-05-18T21:06:49Z,➡Συνέντευξη στην εκπομπή KONTRA 24 με την δημοσιογράφο Natasa Giamali,[],162.0,1.0,0.0,0.0
95,cXTSiNCT1J8,"Συνέντευξη στο ""STAR TV"" | 18.05.23",2023-05-18T17:42:38Z,,[],103.0,0.0,0.0,0.0
96,xr4DCprKNm4,"Συνέντευξη στον ""ΑΝΤ1 TV "" | 17.05.2023",2023-05-17T17:38:25Z,Συνέντευξη στο Κεντρικό Δελτίο Ειδήσεων του ANT1 και στο Νίκο Χατζηνικολάου,[],710.0,3.0,0.0,2.0
97,LFjRjA6uVvk,"Συνέντευξη στο ""ATTICA TV"" | 16.05.2023",2023-05-16T20:55:56Z,"Συνέντευξη στην εκπομπή ""CASUS BELLI"" του Attica TV και στον Νίκο Παναγιωτόπουλο",[],92.0,0.0,0.0,0.0
98,GhO_RWDcNcQ,"Συνέντευξη στο ""OPEN TV"" | 16.05.23",2023-05-16T17:47:43Z,"Συνέντευξή μου στον τηλεοπτικό σταθμό ""OPEN TV""",[],110.0,2.0,0.0,0.0
99,YEl58wgEMO4,"Συνέντευξη στον ""Alpha TV"" | 15.05.2023",2023-05-15T17:28:37Z,"Συνέντευξη στο Κεντρικό Δελτίο Ειδήσεων του ""Alpha TV"" και στον Αντώνη Σρόιτερ",[],208.0,3.0,0.0,1.0
100,nQWiKLJKrMs,"Συνέντευξη στο ""in.gr"" | 15.05.2023",2023-05-15T10:17:02Z,"Συνέντευξη στο ""in.gr"" και στον Βασίλη  Κανέλλη",[],175.0,5.0,0.0,0.0
101,TAXKJIuJjmc,"Συνέντευξη στο ""Πρώτο Πρόγραμμα"" της ΕΡΤ | 13.05.2023",2023-05-13T07:02:37Z,"Συνέντευξη στο ""Πρώτο Πρόγραμμα"" της ΕΡΤ και στον δημοσιογράφο Αλφόνσο Βιτάλη",[],107.0,1.0,0.0,1.0
102,SlKs0_SHJPY,"Συνέντευξη στην ""ΕΡΤ"" | 12.05.2023",2023-05-12T08:14:49Z,"Συνέντευξη στην τηλεοπτική εκπομπή ""Debate"" της ΕΡΤ και τους δημοσιογράφους Γιώργο Κουβαρά, Κώστα Παπαχλιμίντζο και Νίνα Κασιμάτη",[],392.0,2.0,0.0,0.0
103,ZU5sXrhVPFs,"Συνέντευξη στο ""Κόκκινο105.5"" | 11.05.2023",2023-05-11T08:38:54Z,"Συνέντευξη στον ρ/στ ""Κόκκινο 105.5"" και στους δημοσιογράφους Γιώργο Τραπεζιώτη και Γιώργο Μελιγγώνη",[],566.0,22.0,0.0,0.0
104,gw2U0yS8gjI,"Συνέντευξη στον ""BEST TV"" | 10.05.2023",2023-05-10T19:08:44Z,"Συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του ""BEST TV""",[],74.0,2.0,0.0,0.0
105,sQ7kB5pBOZc,"Συνέντευξη στον ρ/στ ""Παραπολιτικά FM"" | 10.05.2023",2023-05-10T06:29:05Z,Συνέντευξη στα Παραπολιτικά FM 90.1 και στους Σωτήρη Ξενάκη και Βασίλη Σκουρή,[],34.0,1.0,0.0,0.0
106,71f7Ah9yoB4,"Συνέντευξη στον τ/στ ""ΜΕΣΟΓΕΙΟΣ TV"" |09.05.2023",2023-05-09T18:49:33Z,📺 Η συνέντευξή μου στο κεντρικό δελτίο ειδήσεων του τηλεοπτικού σταθμούMesogeios TVV και στον δημοσιογράφο Θάνο Τζιούβελη,[],47.0,2.0,0.0,0.0
107,Sc9drf2l6WM,Στις εκλογές της 21ης Μαΐου ψηφίζουμε για μια νέα αναπτυξιακή πορεία της χώρας. Ψηφίζουμε ΣΥΡΙΖΑ -ΠΣ,2023-05-09T16:31:48Z,,[],93.0,12.0,0.0,0.0
108,2F3W5XytyBA,Στις εκλογές της 21ης Μαΐου υψώνουμε τείχος προστασίας απέναντι στην ακρίβεια. Ψηφίζουμε ΣΥΡΙΖΑ-ΠΣ.,2023-05-09T16:27:12Z,,[],69.0,7.0,0.0,0.0
109,-VSk-_ayeks,"Συνέντευξη στον ""REAL FM"" | 08.05.2023",2023-05-08T12:34:48Z,,[],70.0,1.0,0.0,0.0
110,PLnhfWBSFmg,"Συνέντευξη στο ""Action24""  | 03.05.2023",2023-05-04T10:45:11Z,Συνέντευξή μου στο Action24 και στους δημοσιογάφους Γιώργος Κακούσης & Άννα Λιβαθινού,[],123.0,0.0,0.0,0.0
111,AXpbrfeY_Ro,"Συνέντευξη στον τ/στ ""MEGA TV"" | 02.05.2023",2023-05-03T08:15:15Z,"Συνέντευξη στην εκπομπή ""Ο δρόμος προς την κάλπη"" του Mega TV και στην δημοσιογράφο  Ράνια Τζίμα",[],793.0,12.0,0.0,2.0
112,6YJEx5QXMNE,"Συνέντευξη στο ""Kontra Channel""  | 02.05.2023",2023-05-02T19:46:17Z,"Ζωντανά η συνέντευξή μου στο ""Kontra Channel"" και στον Γ. Μελιγγώνη",[],148.0,3.0,0.0,0.0
