Title,Description
Έρχεται φακέλωμα και διαχωρισμός πολιτών σε υπάκουους και ανυπάκουους;,"Τι θα επιφέρει η καταχώριση των ευαίσθητων προσωπικών δεδομένων στο Εθνικό Μητρώο Εμβολιασμού;
Ποια μέτρα πρόληψης λαμβάνει η κυβέρνηση για την συνεχόμενη αύξηση των εγκεφαλικών επεισοδίων;  Πόσο επιδρά η εξαντλητική εργασία σε πολλές περιπτώσεις ακόμα και τις Κυριακές;
Ραγδαία αύξηση των εγκεφαλικών επεισοδίων, καθυστέρηση στην αντιμετώπισή τους,  άνιση κατανομή των μονάδων στους νομούς, υπερφόρτωση των περιστατικών σε ορισμένα νοσοκομεία , υποστελέχωση του ΕΚΑΒ με πυροσβέστες που χρίστηκαν «διασώστες». Το Ε.Σ.Υ καταρρέει υπό το βάρος του τεράστιου δημογραφικού προβλήματος!

Η ομιλία της Ασπασίας Κουρουπάκη, βουλευτή Β1 Βορείου Τομέα Αθηνών της ΝΙΚΗΣ, στην ολομέλεια της Βουλής για το σχέδιο νόμου του Υπ. Υγείας για το «Εθνικό Δίκτυο Μονάδων Αυξημένης Φροντίδας για την αντιμετώπιση ασθενών με αγγειακά εγκεφαλικά επεισόδια (ΜΑΦ, ΑΕΕ)» (2/11/2023)."
Ο ανθρώπινος εγκέφαλος δεν «αναβαθμίζεται» !,"Τίποτα δεν πρόκειται να αλλάξει στην αντιμετώπιση των εγκεφαλικών επεισοδίων αν δεν αποφασίσει επιτέλους η κυβέρνηση να προσλάβει εξειδικευμένο ιατρικό  προσωπικό. 
Οι  σοβαρές ελλείψεις σε θέσεις ιατρών και νοσηλευτικού προσωπικού είναι χιλιάδες καθώς η εργασιακή εξόντωση οδηγεί το ιατρικό προσωπικό σε μαζικές παραιτήσεις. 
Ο ανθρώπινος εγκέφαλος είναι το τέλειο δημιούργημα του Tριαδικού Θεού και δεν «αναβαθμίζεται» όπως λανθασμένα υποστηρίζουν οι  λεγόμενοι «μετανθρωπιστές»!

Η ομιλία του Νίκου Παπαδόπουλου, βουλευτή  Β΄ Θεσσαλονίκης της ΝΙΚΗΣ, στην ολομέλεια της Βουλής για το σχέδιο νόμου του Υπ. Υγείας για το «Εθνικό Δίκτυο Μονάδων Αυξημένης Φροντίδας για την αντιμετώπιση ασθενών με αγγειακά εγκεφαλικά επεισόδια» (2/11/2023)."
H Δημόσια Υγεία στα νύχια των ξένων FUNDS!,"Σκηνικό κατάρρευσης της δημόσιας υγείας παρουσιάζει η διάλυση της λειτουργίας των δημόσιων νοσοκομείων: Σοβαρές ελλείψεις σε βασικές ειδικότητες ιατρών, πχ  παθολόγοι και ακτινολόγοι, δεν λειτουργούν αξονικοί τομογράφοι, απανωτές παραιτήσεις ιατρών λόγω εργασιακής εξόντωσης και μισθολογική εξαθλίωση! 
Επί υπουργίας του κ. Πλεύρη μάλιστα, θεσπίστηκε ιδιωτικά funds κολοσσοί του εξωτερικού να  «αναπληρώνουν» τις ελλείψεις της δημόσιας υγείας!

Εισήγηση του Δρ. ιατρού θωρακοκαρδιοχειρουργού Νίκου Παπαδόπουλου, βουλευτή Β' Θεσσαλονίκης της ΝΙΚΗΣ, στη Διαρκή Επιτροπή Κοινωνικών Υποθέσεων για το νομοσχέδιο του Υπ. Υγείας (31/10/2023)."
Επικίνδυνο κοκτέιλ μεταναστών από λάθη της κυβέρνησης;,"Δημοσιεύματα που είδαν το φως κάνουν λόγο για απόρρητο έγγραφο, το οποίο διέρρευσε και φέρει υπογραφή υπουργού του Ισραήλ και εξετάζει τη δυνατότητα συνεργασίας με όσο το δυνατόν περισσότερες χώρες, ώστε να μπορέσουν να δεχτούν τους Παλαιστίνιους που έχουν εκτοπιστεί από τη Γάζα. Στις ευρωπαϊκές χώρες αναφέρονται η Ισπανία και η Ελλάδα. Πέρα από το απαράδεκτο γεγονός του αναγκαστικού διωγμού, προκύπτει, όσον αφορά την Ελλάδα, και ένα σημαντικό ζήτημα ασφαλείας, ειδικά μετά τη στάση που κράτησε και ο πρωθυπουργός της χώρας στον ΟΗΕ με τη μη ψήφιση της κατάπαυσης του πυρός, κλείνοντας έτσι το μάτι στο Ισραήλ."
Ισχυρές παρεμβάσεις της ΝΙΚΗΣ για τις αποζημιώσεις των πληγέντων!,"Προβληματική η νομοτεχνική διατύπωση του άρθρου για την ενίσχυση των πληγέντων από φυσικές καταστροφές. 
Η ΝΙΚΗ τονίζει ότι η οικονομική ενίσχυση πρέπει:
- να είναι άμεση,
- να μην δοθεί μόνο στην Θεσσαλία αλλά και στις κατεστραμμένες περιοχές του Έβρου και της Ρόδου,
- να είναι σαφή τα κριτήρια,
- να μην καταλήξει η αποζημίωση σε χέρια άλλων και
- να είναι γενναία και όχι ψίχουλα που θα περισσέψουν από τον κρατικό προϋπολογισμό!

Η δευτερολογία του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στην ολομέλεια της Βουλής  για το σχέδιο νόμου του Υπ. Εσωτερικών, για τις διοικήσεις φορέων του δημοσίου τομέα (2/11/2023)."
Οδεύουμε προς ιστορική ευθανασία!,"Οι αριθμοί είναι αμείλικτοι: 75.000 γεννήσεις την προηγούμενη χρονιά στην πατρίδα μας, 146.000 θάνατοι και 400.000 εκτρώσεις! Οδεύουμε προς ιστορική ευθανασία! Η Πολιτεία πρέπει να ενημερώσει τους πολίτες και ειδικά τα νέα κορίτσια για τις καταστρεπτικές συνέπειες της έκτρωσης. Να βοηθήσουμε με την ψυχή μας τα νέα παιδιά να κάνουν οικογένεια, για να σωθεί η πατρίδα και το έθνος. Το δημογραφικό μας πρόβλημα δεν λύνεται με την αντικατάσταση των Ελλήνων από άλλα έθνη. 

Η εισήγηση του Δρ. ιατρού θωρακοκαρδιοχειρουργού Νίκου Παπαδόπουλου, βουλευτή Β' Θεσσαλονίκης της ΝΙΚΗΣ, στην Επιτροπή για την Παρακολούθηση του Συστήματος Κοινωνικής Ασφάλισης (31/10/2023)."
"Συνέντευξη του Νίκου Βρεττού στην ""Πρωινή Επισκόπηση""","Ο βουλευτής Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ Νίκος Βρεττός, καλεσμένος στην εκπομπή ""Πρωινή Επισκόπηση"" στο Κανάλι της Βουλής (31/10/2023)."
Καταδικασμένοι σε ανεργία απόφοιτοι των εκκλησιαστικών σχολών!,"Οι απόφοιτοι των ανώτατων εκκλησιαστικών σχολών με ειδικότητα στην διαχείριση εκκλησιαστικών κειμηλίων βρίσκονται επί χρόνια σε καθεστώς ανεργίας, χωρίς επαγγελματικά δικαιώματα διότι δεν μπορούν να απορροφηθούν  ούτε από τον ιδιωτικό ούτε από τον δημόσιο τομέα παρά μόνο από την εκκλησία. Η Διαρκής Ιερά Σύνοδος έχει διαμαρτυρηθεί πολλές φορές στο υπουργείο Παιδείας αλλά ουδέποτε εισακούστηκε. 
Η μόνη λύση που προτείνει το υπουργείο είναι  να  ξανασπουδάσουν ( άκουσον άκουσον) δίνοντας κατατακτήριες εξετάσεις στο τμήμα συντήρησης αρχαιοτήτων!"
Διοικητές νομικών προσώπων: Κομματικές επιλογές με το πρόσχημα του διαγωνισμού,"Διοικητές νομικών προσώπων: Κομματικός διορισμός από τον Υπουργό, με τον «φερετζέ» του διαγωνισμού, της μοριοδότησης και της μεθοδευμένης συνέντευξης.

Η ομιλία στην ολομέλεια της Βουλής του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, για το σχέδιο νόμου του Υπ. Εσωτερικών, για τις διοικήσεις φορέων του δημοσίου τομέα (1/11/2023)."
Νέα γενιά golden boys στο δημόσιο,"Με το νέο νομοσχέδιο θα συνεχίσουν να αναδεικνύονται διοικητές φορέων του δημοσίου τομέα από τον κομματικό σωλήνα, απλά με περιτύλιγμα αξιοκρατικής δήθεν επιλογής. 
Τόσο η δομή των κριτηρίων επιλογής των υποψηφίων, όσο και η σύνθεση της Επιτροπής Επιλογής, αποκαλύπτουν αυτές τις προθέσεις.
Η Επιτροπή που θα επιλέξει από τους 15 τους 7, και από αυτούς τους επικρατέστερους 3, είναι μία Επιτροπή όπου θα πλειοψηφούν τα κυβερνητικά στελέχη και θα μειοψηφούν οι ανεξάρτητες αρχές! Αυτή είναι η πρώτη «κερκόπορτα» για τα «γαλάζια παιδιά». Πρόκειται για εμπαιγμό της νοημοσύνης όταν μιλούν για ακομμάτιστη διοίκηση. 

Η ομιλία του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού στην Ολομέλεια της Βουλής, για το σχέδιο νόμου του Υπ. Εσωτερικών ""Νέο σύστημα επιλογής διοικήσεων φορέων του δημοσίου τομέα, ενίσχυση της αποτελεσματικότητάς τους και λοιπές διατάξεις"" (1/11/2023)."
Επίσημη γλώσσα η τουρκική σε ελληνικά νοσοκομεία;,"Σοβαρό πρόβλημα ελλιπούς ελληνομάθειας των μουσουλμάνων της Θράκης που σπουδάζουν στην Τουρκία και εργάζονται στα ελληνικά νοσοκομεία.
Γίνεται προσπάθεια από τους προξενικούς κύκλους να καθιερώσουν την τουρκική γλώσσα ως de facto επίσημη στα νοσοκομεία της Θράκης.
Αίτημα της ΝΙΚΗΣ η θέσπιση εξετάσεων ελληνομάθειας για τους αποφοίτους των τουρκικών πανεπιστημίων."
ΔΙΑΛΥΣΗ ΤΟΥ ΕΣΥ -  ΑΠΑΝΩΤΕΣ ΠΑΡΑΙΤΗΣΕΙΣ ΠΡΟΣΩΠΙΚΟΥ!,"Σοβαρές ελλείψεις προσωπικού στο ΕΣΥ (παθολόγοι, αναισθησιολόγοι, ΩΡΛ και γαστρεντερολόγοι), με τρανταχτό παράδειγμα  το νοσοκομείο της Ξάνθης.
Δεν γίνονται τακτικά χειρουργεία και οι εναπομείναντες ιατροί που δεν αντέχουν τις συνθήκες και το βαρύ πρόγραμμα των εφημεριών παραιτούνται ο ένας μετά τον άλλον! 
Να δημιουργηθούν ισχυρά κίνητρα στους υγειονομικούς ώστε να θέλουν  να εργαστούν στο δημόσιο νοσοκομείο (αναπροσαρμογή των μισθών, ένταξη στα βαρέα και ανθυγιεινά, επαρκής πρόσληψη ειδικευμένου προσωπικού).

Επίκαιρη ερώτηση του βουλευτή Αχαΐας της ΝΙΚΗΣ Σπύρου Τσιρώνη, με θέμα «Η διάλυση του νοσοκομείου Ξάνθης», την οποία απάντησε ο υφυπουργός Υγείας κ. Μάριος Θεμιστοκλέους (30/10/2023)."
«Γέμισε γαλανόλευκα σήμερα η ψυχή μας!» - Δημήτρης Νατσιός,Οι δηλώσεις του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού αμέσως μετά το τέλος της στρατιωτικής παρέλασης της 28ης Οκτωβρίου 2023 στη Θεσσαλονίκη.
Τί είπαν για το Ελληνικό Έπος του 1940 οι μεγάλοι αντιμαχόμενοι του πολέμου.,
"""Κερκόπορτα"" εισόδου για τα ""γαλάζια παιδιά"", η σύνθεση της Επιτροπής Επιλογής","Η εισήγηση του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στη Διαρκή Επιτροπή Δημόσιας Διοίκησης, Δημόσιας Τάξης και Δικαιοσύνης για το σχέδιο νόμου του Υπ. Εσωτερικών, με θέμα ""Νέο σύστημα επιλογής διοικήσεων φορέων του δημοσίου τομέα, ενίσχυση της αποτελεσματικότητάς τους και λοιπές διατάξεις"" (26/10/2023)."
"Η διείσδυση της ΓΙΟΓΚΑ στα σχολεία ΔΕΝ αποτελεί ""πολιτισμική ανταλλαγή εμπειριών""!","H Γιόγκα δεν είναι σύστημα γυμναστικής, όπως πιστεύεται από κάποιους, αλλά θρησκευτικό σύστημα, άρρηκτα δεμένο με την ινδουιστική λατρεία, ενώ συγχρόνως δεν ωφελεί, αλλά αντιθέτως βλάπτει την υγεία -ειδικά των παιδιών.
Ιστορικά εξάλλου ο Ινδικός πολιτισμός είναι συνυφασμένος με την Ινδουιστική θρησκεία και αυτή με την πρακτική της Γιόγκα, βασικού μέσου του Ινδουιστικού προσηλυτισμού. 
Όπως εμείς δεν έχουμε πρόθεση να διδάξουμε στους Ινδούς μαθητές και νέους πως θα κάνουν  γονυκλισίες , εδαφιαίες μετάνοιες και νοερά προσευχή ,έτσι και εκείνοι σεβόμενοι την ορθόδοξη πίστη μας δεν θα πρέπει να επιδοθούν σε θρησκευτικές πρακτικές .
Κάνουμε την ανωτέρω διευκρίνιση διότι μας ξενίζουν οι αόριστες έννοιες που αναφέρονται στο νομοσχέδιο της «της ανταλλαγής εμπειριών» και «πρακτικών».


Η ομιλία στην ολομέλεια της Βουλής του Τάσου Οικονομόπουλου, βουλευτή Α' Ανατολικής Αττικής της ΝΙΚΗΣ, για το σχέδιο νόμου του Υπουργείου Πολιτισμού, με θέμα Πολιτιστικές και Εκπαιδευτικές Ανταλλαγές μεταξύ Ελλάδας και Ινδίας για τα έτη 2022-2026 (26/10/2023)."
Δημήτρης Νατσιός: «Ότι κερδήθηκε με αίμα δεν μπορεί να ξεπουληθεί με το μελάνι μιας υπογραφής»,Οι δηλώσεις του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού αμέσως μετά την πανηγυρική δοξολογία για την απελευθέρωση της Θεσσαλονίκης στον Ιερό Ναό του Αγ. Δημητρίου.
«Παραλογισμός και κατασπατάληση δημοσίου χρήματος» το νομοσχέδιο του Υπ. Τουρισμού,"Η ομιλία στην ολομέλεια της Βουλής του Νίκου Βρεττού, βουλευτή Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ, για το σχέδιο νόμου του Υπουργείου Τουρισμού, στην οποία δήλωσε ότι η ΝΙΚΗ το καταψηφίζει (25/10/2023)."
25.000 ευρώ στα ιδιωτικά! ΑΝΥΠΑΡΚΤΗ η αντιμετώπιση αγγειακών εγκεφαλικών ανευρισμάτων στο δημόσιο!,"«Πόσοι ιατροί στον δημόσιο τομέα κάνουν εμβολισμούς ανευρισμάτων στον εγκέφαλο; 25.000 ευρώ κοστίζει στον ιδιωτικό!
Τι θα γίνει αν συμβεί ένα αγγειακό εγκεφαλικό επεισόδιο σαββατοκύριακο σε ένα περιφερειακό νοσοκομείο»;

Ο Δρ. ιατρός θωρακοκαρδιοχειρουργός Νίκος Παπαδόπουλος, βουλευτής Β' Θεσσαλονίκης της ΝΙΚΗΣ, με την μεγάλη του εμπειρία εκθέτει καίρια ερωτήματα για την αντιμετώπιση των Αγγειακών Εγκεφαλικών Επεισοδίων, στη Διαρκή Επιτροπή Κοινωνικών Υποθέσεων για το νομοσχέδιο του Υπ. Υγείας (25/10/2023)."
«Επιδοτήστε γεννήσεις Ελλήνων φορολογώντας μετανάστες και τυχερά παιχνίδια» - Δ. Νατσιός,"Η ΝΙΚΗ προτείνει έλεγχο και φορολόγηση εμβασμάτων μεταναστών προς χώρες εκτός ΕΕ (0,57% του ΑΕΠ μας), και αύξηση φορολόγησης τυχερών παιχνιδιών από 35% σε 45%. Εξοικονομείται έτσι πάνω από 0,5 δις για την ελληνική οικογένεια. Σε στόχο 100.000 γεννήσεων αντιστοιχούν 5.000 ευρώ για κάθε νέα γέννηση Έλληνα.
Η κυβέρνηση διαθέτει 150 εκ. ευρώ για την υποτιθέμενη αντιμετώπιση της μεταναστευτικής κρίσης, τη στιγμή που αν οι γεννήσεις των Ελλήνων παραμείνουν στα σημερινά επίπεδα, το 2050 θα μας λείπουν 2 εκ. αγέννητα ελληνόπουλα.
Και ενώ τα κόκκινα δάνεια και οι πλειστηριασμοί τυρρανούν τον απλό λαό, ΝΔ και ΠΑΣΟΚ παραμένουν τα πιο υπερχρεωμένα πολιτικά κόμματα της Ευρώπης.

Η εισήγηση του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού, για το προσχέδιο του Κρατικού Προϋπολογισμού 2024, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων (19/10/2023)."
Παιδιά: προϊόν παραγγελίας ή προϊόν ευλογίας;,"Η ομιλία στην ολομέλεια της Βουλής του Νίκου Βρεττού, βουλευτή Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ, για το σχέδιο νόμου του Υπουργείου Υποδομών και Μεταφορών, στην οποία δήλωσε ότι η ΝΙΚΗ το καταψηφίζει (19/10/2023)."
Η ΝΙΚΗ για το προσχέδιο του Κρατικού Προϋπολογισμού 2024,"Η εισήγηση του Ανδρέα Βορύλλα, βουλευτή Β2 Δυτικού Τομέα Αθηνών της ΝΙΚΗΣ, για το προσχέδιο του Κρατικού Προϋπολογισμού 2024, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων (18/10/2023)."
Θεσσαλία: Ηρωισμός και όχι ημίμετρα! - Δημήτρης Νατσιός,"«Ο αδύναμος συνάνθρωπός μας είναι το μέτρο του πολιτισμού μας.
Η κοινωνική αλληλεγγύη που δείχνουμε ως πολιτεία και ως κοινωνία απέναντι στους αδύναμους συμπολίτες μας, είναι πραγματικά ο καθρέπτης του πολιτισμού μας.
Τώρα πρέπει να προστρέξουμε στους συμπολίτες μας! Όχι αύριο, όχι του χρόνου. Τώρα! 
Αναμένουμε από την κυβέρνηση να ξεφύγει λίγο από τον εαυτό της και να κάνει κάτι έξω από τα ημίμετρα, κάτι πολύ πιο γενναίο, κάτι μακρόπνοο, κάτι βαθιά ηρωικό».

Η ομιλία του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού στη Βουλή, για το σχέδιο νόμου του Υπ. Δικαιοσύνης ""Επείγουσες διατάξεις για την αναστολή μέτρων αναγκαστικής εκτέλεσης και τη μετάθεση της ημερομηνίας ανακήρυξης συνδυασμών για τις δημοτικές και περιφερειακές εκλογές της 8ης Οκτωβρίου 2023 στην Περιφέρεια Θεσσαλίας"" (18/10/2023)."
Η φωνή των πλημμυροπαθών της Θεσσαλίας,"Η ομιλία στην ολομέλεια της Βουλής του κ. Γεώργιου Ρούντα, βουλευτή Λάρισας της ΝΙΚΗΣ, για το σχέδιο νόμου του Υπ. Δικαιοσύνης με θέμα ""Επείγουσες διατάξεις για την αναστολή μέτρων αναγκαστικής εκτέλεσης και τη μετάθεση της ημερομηνίας ανακήρυξης συνδυασμών για τις δημοτικές και περιφερειακές εκλογές της 8ης Οκτωβρίου 2023 στην Περιφέρεια Θεσσαλίας"" (Α’ 150) (18/10/2023)."
Συνέντευξη του Δημήτρη Νατσιού στο One Channel,"Συνέντευξη του προέδρου της ΝΙΚΗΣ, Δημήτρη Νατσιού, στην εκπομπή ""ONE TALK"" του Τάκη Χατζή στο One Channel. Παρόντες οι δημοσιογράφοι Νίκος Στέφος και Φοίβος Κλαυδιανός (17/10/2023)."
"Πνευματική υποστήριξη κρατούμενων, η μετάνοια αποτρέπει την παραβατική συμπεριφορά!","Η ξεχωριστή πρόταση της ΝΙΚΗΣ στην επιτροπή του σωφρονιστικού είναι η πνευματική υποστήριξη των κρατουμένων. 
Αποτελεί ζήτημα που οφείλει η πολιτεία να αντιμετωπίσει από κοινού με την εκκλησία, ώστε να υπάρχουν πνευματικοί σε όλες τις φυλακές. Τα δεδομένα έχουν δείξει ότι όσοι άνθρωποι έλθουν σε  μετάνοια, σε ελάχιστες περιπτώσεις διαπράττουν πάλι παραβατική συμπεριφορά!

Εισήγηση του βουλευτή Α' Ανατ. Αττικής της ΝΙΚΗΣ Τάσου Οικονομόπουλου στην Ειδική Μόνιμη Επιτροπή Σωφρονιστικού Συστήματος και Λοιπών Δομών Εγκλεισμού Κρατουμένων (27/9/2023)."
Κατασπατάληση δημοσίου χρήματος σε άσκοπους διαγωνισμούς,"Την  διεξαγωγή τριών άσκοπων διαγωνισμών  καταγγέλλουν οι επιτυχόντες οι οποίοι έλαβαν μέρος στον πρώτο διαγωνισμό για την εισαγωγή τους στην Εθνική Σχολή Δικαστικών .
Ενώ διεξήχθη τον Ιούνιο διαγωνισμός για την εισαγωγή στην Εθνική Σχολή Δικαστικών Λειτουργών, το Υπ. Δικαιοσύνης προκηρύσσει την διεξαγωγή δύο ακόμα διαγωνισμών μέσα σε έναν χρόνο (ο δεύτερος τον Οκτώβριο του 2023  και ο τρίτος μέσα στο  2024) παρακάμπτοντας μάλιστα την σχετική νομοθεσία που απαγορεύει την διεξαγωγή ίδιου διαγωνισμού μέσα στο ίδιο έτος. 
Γιατί λοιπόν δεν καλύφθηκαν οι θέσεις από τον πίνακα του πρώτου διαγωνισμού με τους εναπομείναντες επιτυχόντες αλλά  διεξάγονται νέοι διαγωνισμοί για τους οποίους κατασπαταλείται δημόσιο χρήμα από το ταμείο ανάκαμψης  υποβάλλοντας τους υποψηφίους σε νέα ψυχοφθόρα διαδικασία και επιπλέον έξοδα;
Παρόλο που «φαίνεται εύλογο» να καλυφθούν οι θέσεις από τους ήδη επιτυχόντες,  ακολουθήθηκαν οι «νόμιμες» διατάξεις που όρισε το ταμείο ανάκαμψης απάντησε ο υπουργός.

Επίκαιρη ερώτηση του βουλευτή Πιερίας της ΝΙΚΗΣ Κομνηνού Δελβερούδη, με θέμα «Δυνατότητα παράτασης ισχύος του πίνακα επιτυχόντων του 1ου διαγωνισμού εισαγωγής στην Εθνική Σχολή Δικαστικών Λειτουργών εκπαιδευόμενων για τις θέσεις δικαστικών υπαλλήλων του κλάδου Γραμματέων», την οποία απάντησε ο υφυπουργός Δικαιοσύνης κ. Ιωάννης Μπούγας (25/9/2023)."
«Αναμόρφωση ΟΤΑ»: Δημαρχοκεντρικός και αντιδημοκρατικός τρόπος λειτουργίας,"Το νομοσχέδιο εισάγεται με καθαρό πολιτικό, κοινοβουλευτικό και νομοθετικό αιφνιδιασμό, που μπορεί να χαρακτηριστεί ως και αντιδημοκρατική πρακτική.
Ο υπερσυγκεντρωτισμός εξουσιών στους Δήμους, όπως περιγράφεται στο παρόν νομοσχέδιο, δεν εμπεριέχει αποσαφήνιση, ούτε διάχυση εξουσιών και αρμοδιοτήτων. Αντιθέτως είναι μία οριζόντια και απροϋπόθετη κατάργηση οργάνων της τοπικής αυτοδιοίκησης.

Η ομιλία στην ολομέλεια της Βουλής του κ. Γεώργιου Ρούντα, βουλευτή Λάρισας της ΝΙΚΗΣ, για το σχέδιο νόμου του Υπ. Εσωτερικών για την Τοπική Αυτοδιοίκηση - «Αναμόρφωση ΟΤΑ» (3/10/2023)."
«Προχειρουργικό» τουρισμό φαίνεται να προωθεί η κυβέρνηση!,"Τα νοσοκομεία αιμορραγούν και όσο οι εμβαλωματικές λύσεις που δίνονται από την κυβέρνηση συνεχίζονται, π.χ. ενιαία λίστα χειρουργείου, οι ασθενείς θα φτάνουν μέχρι τον προθάλαμο του χειρουργείου, και όχι το ίδιο το χειρουργείο. Αυτό φαίνεται είναι ένα νέο είδος τουρισμού που εφευρίσκουν, ο «προχειρουργικός» τουρισμός!"
"Έγκλημα κατά των Αρμενίων - χλιαρή η αντίδραση της κυβέρνησης, απλός θεατής η Ευρωπαϊκή Ένωση!","«Τώρα είναι η ώρα που πρέπει να δώσουμε χείρα βοηθείας στους Αρμένιους αδερφούς μας στο Αρτσάχ» επεσήμανε ο βουλευτής της ΝΙΚΗΣ Τάσος Οικονομόπουλος στο πλαίσιο της  επίκαιρης ερώτησης που κατέθεσε σχετικά με το τι προτίθεται να πράξει η κυβέρνηση για τους ξεριζωμένους Αρμένιους τόσο σε εθνικό επίπεδο, όσο και εντός της Ευρωπαϊκής Ένωσης. Καυτηρίασε την χλιαρή στάση της κυβέρνησης και την ηχηρή σιωπή του κ. Γεραπετρίτη στην ομιλία του στην Βοστώνη για τα ατελείωτα καραβάνια στο Αρτσάχ.
Ο Υπουργός απάντησε ότι η ελληνική κυβέρνηση κάνει όλες τις απαραίτητες ενέργειες ώστε να διεθνοποιηθεί το ζήτημα αλλά δεν ξεκαθάρισε αν καταδικάζει την απροκάλυπτη συνδρομή της Τουρκίας στα εγκλήματα πολέμου του Αζερμπαϊτζάν.

Επίκαιρη ερώτηση του βουλευτή Α' Ανατ. Αττικής της ΝΙΚΗΣ Τάσου Οικονομόπουλου, με θέμα «Έμπρακτη συμπαράσταση της Ελλάδος στον δοκιμαζόμενο Αρμενικό λαό του Ναγκόρνο - Καραμπάχ (Αρτσάχ)», την οποία απάντησε ο υπουργός Εξωτερικών κ. Γεώργιος Γεραπετρίτης (5/10/2023)."
Το ΤΑΙΠΕΔ καρπώνεται τις υποδομές της χώρας και η κυβέρνηση απολογείται εκ μέρους της ΤΡΟΙΚΑ!,"Την κυβερνητική ευθύνη αναζήτησε ο πρόεδρος της ΝΙΚΗΣ Δημήτρης Νατσιός, για τα πολύνεκρα δυστυχήματα στην Εθνική οδό Ευζώνων Θεσσαλονίκης καθώς η καθυστέρηση στα έργα συντήρησης και βελτίωσης αποτελούν ηθική αυτουργία  για το αίμα που χύνεται στους φονικούς δρόμους της πατρίδας μας.  Εκατομμύρια ευρώ στα διόδια αλλά τα ελάχιστα έργα για την ασφάλεια  των δρόμων είναι «στάχτη στα μάτια»!
«Η ευθύνη ανήκει στους οδηγούς και όχι στο κράτος» απάντησε ο υπουργός παραδεχόμενος ότι όντως ο συγκεκριμένος δρόμος έχει επικίνδυνα σημεία και είναι παμπάλαιος αλλά δεν γνωρίζει πότε θα ολοκληρωθούν τα έργα βελτίωσης.

Επίκαιρη ερώτηση του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού, με θέμα «Κυβερνητική Ευθύνη για τα πολύνεκρα ατυχήματα στην Εθνική οδό Θεσσαλονίκης Ευζώνων (Α1)», την οποία απάντησε ο υφυπουργός Υποδομών και Μεταφορών κ. Νικόλαος Ταχιάος (5/10/2023)."
Ο Δημήτρης Νατσιός εφ' όλης της ύλης στο ACTION 24,"Συνέντευξη του προέδρου της ΝΙΚΗΣ, Δημήτρη Νατσιού, στην Πρωϊνή Ζώνη του ACTION 24 με τους Γιώργο Κακούση και Άννα Λιβαθυνού (5/10/2023)."
«Άμεση σύσταση χειρουργικών ομάδων» - Νίκος Παπαδόπουλος,"Ομιλία του δρ. ιατρού θωρακοκαρδιοχειρουργού Νίκου Παπαδόπουλου, βουλευτή Β' Θεσσαλονίκης της ΝΙΚΗΣ, για το νομοσχέδιο του Υπουργείου Υγείας (4/10/2023)."
«Και τώρα τι θα γενούμε χωρίς βαρβάρους»,"Η ΝΔ επιβεβαιώνει την εμμονή της να κυβερνάει κάτω από καταστάσεις εκτάκτου ανάγκης, για να κρύψει την πολιτική της ένδεια.
Στο νομοσχέδιο δεν υπάρχει καμία αναφορά, στην σταθερή παραμονή της χώρας στις πρώτες θέσεις της Ευρώπης, στο θέμα της υπερβάλλουσας θνησιμότητας, αλλά και κανένα μέτρο αντιμετώπισης για τις ενδονοσοκομειακές λοιμώξεις.

Η ομιλία στην ολομέλεια της Βουλής του Σπύρου Τσιρώνη, βουλευτή Αχαΐας της ΝΙΚΗΣ, για το νομοσχέδιο του Υπουργείου Υγείας (4/10/2023)."
